year,election,locality,precinct,district,district_type,provisional_ballots,absentee_ballots,in_person_ballots,in_person_curbside_ballots,TotalVoteTurnout,ActiveRegisteredVoters,InactiveRegisteredVoters,TotalRegisteredVoters
2020,general,GRAYSON COUNTY,203 - INDEPENDENCE,09,Congressional,1,0,701,6,702,2004,44,2048
2020,general,GRAYSON COUNTY,301 - BAYWOOD,09,Congressional,1,0,466,3,467,1132,47,1179
2020,general,GRAYSON COUNTY,302 - FAIRVIEW,09,Congressional,0,0,675,12,675,1540,37,1577
2020,general,GRAYSON COUNTY,401 - FRIES,09,Congressional,0,0,347,0,347,634,17,651
2020,general,GRAYSON COUNTY,402 - PROVIDENCE,09,Congressional,0,0,694,34,694,1306,26,1332
2020,general,GRAYSON COUNTY,403 - OLDTOWN,09,Congressional,1,0,312,1,313,624,17,641
2020,general,GREENSVILLE COUNTY,##Central Absentee,00,Local,0,2026,0,0,2026,0,0,0
2020,general,GREENSVILLE COUNTY,##Central Absentee,04,Congressional,0,0,0,0,0,0,0,0
2020,general,GREENSVILLE COUNTY,101 - PRECINCT 1-A,04,Congressional,0,0,325,0,325,670,11,681
2020,general,GREENSVILLE COUNTY,102 - PRECINCT 1-B,04,Congressional,0,0,148,0,148,288,7,295
2020,general,GREENSVILLE COUNTY,103 - PRECINCT 1-C,04,Congressional,0,0,194,0,194,546,13,559
2020,general,GREENSVILLE COUNTY,201 - PRECINCT 2-A,04,Congressional,0,0,314,3,314,783,21,804
2020,general,GREENSVILLE COUNTY,202 - PRECINCT 2-B,04,Congressional,0,0,423,1,423,866,20,886
2020,general,GREENSVILLE COUNTY,302 - PRECINCT 3-A,04,Congressional,0,0,499,0,499,1577,38,1615
2020,general,GREENSVILLE COUNTY,401 - PRECINCT 4-A,04,Congressional,0,0,211,0,211,429,9,438
2020,general,GREENSVILLE COUNTY,402 - PRECINCT 4-B,04,Congressional,0,0,320,1,320,768,21,789
2020,general,GREENSVILLE COUNTY,403 - PRECINCT 4-C,04,Congressional,0,0,142,0,142,336,4,340
2020,general,HALIFAX COUNTY,##Central Absentee,00,Local,0,10562,0,0,10562,0,0,0
2020,general,HALIFAX COUNTY,##Central Absentee,05,Congressional,0,0,0,0,0,0,0,0
2020,general,HALIFAX COUNTY,101 - CHILDREY,05,Congressional,0,0,487,10,487,1048,11,1059
2020,general,HALIFAX COUNTY,102 - LIBERTY,05,Congressional,0,0,263,1,263,565,8,573
2020,general,HALIFAX COUNTY,103 - REPUBLICAN GROVE,05,Congressional,0,0,438,1,438,1224,32,1256
2020,general,HALIFAX COUNTY,201 - CLAYS MILL,05,Congressional,0,0,272,1,272,791,26,817
2020,general,HALIFAX COUNTY,202 - CROSSROADS,05,Congressional,0,0,340,0,340,723,13,736
2020,general,HALIFAX COUNTY,203 - CLOVER,05,Congressional,0,0,465,0,465,1254,37,1291
2020,general,HALIFAX COUNTY,302 - MEADVILLE,05,Congressional,0,0,185,1,185,538,10,548
2020,general,HALIFAX COUNTY,304 - VERNON HILL,05,Congressional,0,0,352,0,352,863,20,883
2020,general,HALIFAX COUNTY,305 - SINAI,05,Congressional,0,0,336,6,336,1864,47,1911
2020,general,HALIFAX COUNTY,401 - COURTHOUSE,05,Congressional,0,0,272,2,272,1490,34,1524
2020,general,HALIFAX COUNTY,403 - CENTER,05,Congressional,0,0,322,0,322,1391,34,1425
2020,general,HALIFAX COUNTY,502 - DAN RIVER,05,Congressional,0,0,501,0,501,2049,58,2107
2020,general,HALIFAX COUNTY,503 - SCOTTSBURG,05,Congressional,0,0,450,0,450,961,21,982
2020,general,HALIFAX COUNTY,601 - BLACK WALNUT,05,Congressional,0,0,367,1,367,1207,26,1233
2020,general,HALIFAX COUNTY,603 - MT CARMEL,05,Congressional,0,0,575,3,575,1640,52,1692
2020,general,HALIFAX COUNTY,605 - UNION,05,Congressional,0,0,195,0,195,495,15,510
2020,general,HALIFAX COUNTY,701 - HYCO,05,Congressional,0,0,573,3,573,1541,23,1564
2020,general,HALIFAX COUNTY,702 - MIDWAY,05,Congressional,0,0,509,2,509,1010,19,1029
2020,general,HALIFAX COUNTY,703 - VIRGILINA,05,Congressional,0,0,381,3,381,721,12,733
2020,general,HALIFAX COUNTY,801 - SOUTH BOSTON,05,Congressional,0,0,473,14,473,2626,90,2716
2020,general,HANOVER COUNTY,##Central Absentee,00,Local,0,43535,0,3140,43535,0,0,0
2020,general,HANOVER COUNTY,##Central Absentee,01,Congressional,101,43535,0,3140,43636,0,0,0
2020,general,HANOVER COUNTY,101 - ASHLAND,01,Congressional,0,0,617,9,617,2154,37,2191
2020,general,HANOVER COUNTY,104 - SLIDING HILL,01,Congressional,0,0,677,14,677,2252,38,2290
2020,general,HANOVER COUNTY,105 - BERKLEY,01,Congressional,0,0,593,17,593,2101,52,2153
2020,general,HANOVER COUNTY,106 - KERSEY CREEK,01,Congressional,0,0,383,1,383,1293,17,1310
2020,general,HANOVER COUNTY,107 - CHICKAHOMINY,01,Congressional,0,0,499,2,499,1729,24,1753
2020,general,HANOVER COUNTY,201 - BEAVERDAM,01,Congressional,0,0,1186,50,1186,3035,52,3087
2020,general,HANOVER COUNTY,202 - BLUNTS,01,Congressional,0,0,688,15,688,1485,23,1508
2020,general,HANOVER COUNTY,203 - WILMINGTON PARISH,01,Congressional,0,0,795,11,795,2230,36,2266
2020,general,HANOVER COUNTY,206 - COURTHOUSE,01,Congressional,0,0,441,11,441,2121,27,2148
2020,general,HANOVER COUNTY,208 - OAK KNOLL,01,Congressional,0,0,562,5,562,2059,24,2083
2020,general,HANOVER COUNTY,209 - WEST HANOVER,01,Congressional,0,0,305,3,305,653,11,664
2020,general,HANOVER COUNTY,210 - OAK HILL,01,Congressional,0,0,207,4,207,721,6,727
2020,general,HANOVER COUNTY,301 - CLAY,01,Congressional,0,0,595,12,595,2722,37,2759
2020,general,HANOVER COUNTY,303 - SHADY GROVE,01,Congressional,0,0,736,22,736,2544,35,2579
2020,general,HANOVER COUNTY,304 - ATLEE,01,Congressional,0,0,1452,12,1452,6008,59,6067
2020,general,HANOVER COUNTY,305 - COOL SPRING,01,Congressional,0,0,664,3,664,2594,44,2638
2020,general,HANOVER COUNTY,401 - BATTLEFIELD,01,Congressional,0,0,890,21,890,2654,50,2704
2020,general,HANOVER COUNTY,403 - COLD HARBOR,01,Congressional,0,0,1379,18,1379,3339,53,3392
2020,general,HANOVER COUNTY,404 - BLACK CREEK,01,Congressional,0,0,1310,42,1310,2933,24,2957
2020,general,HANOVER COUNTY,405 - PEBBLE CREEK,01,Congressional,0,0,652,8,652,1634,28,1662
2020,general,HANOVER COUNTY,406 - BEAVERDAM CREEK,01,Congressional,0,0,296,3,296,715,17,732
2020,general,HANOVER COUNTY,502 - RURAL POINT,01,Congressional,0,0,830,18,830,2675,40,2715
2020,general,HANOVER COUNTY,503 - NEWMAN,01,Congressional,0,0,778,18,778,2366,47,2413
2020,general,HANOVER COUNTY,504 - STUDLEY,01,Congressional,0,0,777,10,777,1640,19,1659
2020,general,HANOVER COUNTY,505 - TOTOPOTOMOY,01,Congressional,0,0,577,14,577,1323,21,1344
2020,general,HANOVER COUNTY,506 - GEORGETOWN,01,Congressional,0,0,527,17,527,2059,23,2082
2020,general,HANOVER COUNTY,507 - LAUREL MEADOW,01,Congressional,0,0,826,19,826,2464,27,2491
2020,general,HANOVER COUNTY,601 - VILLAGE,01,Congressional,0,0,1251,15,1251,3868,59,3927
2020,general,HANOVER COUNTY,602 - LEE DAVIS,01,Congressional,0,0,970,11,970,3599,67,3666
2020,general,HANOVER COUNTY,603 - MECHANICSVILLE,01,Congressional,0,0,840,9,840,2328,69,2397
2020,general,HANOVER COUNTY,604 - HANOVER GROVE,01,Congressional,0,0,544,6,544,1842,33,1875
2020,general,HANOVER COUNTY,701 - FARRINGTON,01,Congressional,0,0,838,14,838,2615,26,2641
2020,general,HANOVER COUNTY,702 - MONTPELIER,01,Congressional,0,0,983,6,983,2338,32,2370
2020,general,HANOVER COUNTY,703 - ROCKVILLE,01,Congressional,0,0,1102,12,1102,2444,32,2476
2020,general,HANOVER COUNTY,704 - ELMONT,01,Congressional,0,0,945,16,945,2923,42,2965
2020,general,HANOVER COUNTY,705 - SOUTH ANNA,01,Congressional,0,0,660,8,660,1439,10,1449
2020,general,HARRISONBURG CITY,##Central Absentee,00,Local,0,11238,0,148,11238,0,0,0
2020,general,HARRISONBURG CITY,##Central Absentee,06,Congressional,0,11238,0,148,11238,0,0,0
2020,general,HARRISONBURG CITY,101 - NORTHEAST,06,Congressional,0,0,931,14,931,3879,187,4066
2020,general,HARRISONBURG CITY,102 - EAST CENTRAL,06,Congressional,0,0,401,3,401,1773,64,1837
2020,general,HARRISONBURG CITY,103 - SOUTHEAST,06,Congressional,0,0,911,0,911,3735,215,3950
2020,general,HARRISONBURG CITY,104 - EAST,06,Congressional,0,0,880,7,880,3697,186,3883
2020,general,HARRISONBURG CITY,105 - South East Central,06,Congressional,0,0,267,0,267,770,1116,1886
2020,general,HARRISONBURG CITY,201 - NORTHWEST,06,Congressional,0,0,790,0,790,3450,99,3549
2020,general,HARRISONBURG CITY,202 - SOUTHWEST,06,Congressional,0,0,787,7,787,3505,107,3612
2020,general,HARRISONBURG CITY,203 -  WEST,06,Congressional,0,0,692,8,692,3176,119,3295
2020,general,HENRICO COUNTY,##Central Absentee,00,Local,0,102623,0,0,102623,0,0,0
2020,general,HENRICO COUNTY,##Central Absentee,04,Congressional,0,28365,0,0,28365,0,0,0
2020,general,HENRICO COUNTY,##Central Absentee,07,Congressional,0,74258,0,0,74258,0,0,0
2020,general,HENRICO COUNTY,101 - COALPIT,07,Congressional,23,0,1337,0,1360,4126,60,4186
2020,general,HENRICO COUNTY,102 - DUMBARTON,07,Congressional,21,0,909,0,930,3804,181,3985
2020,general,HENRICO COUNTY,103 - GLEN ALLEN,07,Congressional,21,0,1248,0,1269,4597,84,4681
2020,general,HENRICO COUNTY,105 - GREENDALE,07,Congressional,17,0,1215,1,1232,3428,147,3575
2020,general,HENRICO COUNTY,106 - HERMITAGE,07,Congressional,21,0,1097,16,1118,3583,91,3674
2020,general,HENRICO COUNTY,108 - HUNGARY CREEK,07,Congressional,17,0,1071,21,1088,4094,55,4149
2020,general,HENRICO COUNTY,109 - HUNTON,07,Congressional,7,0,518,0,525,1035,25,1060
2020,general,HENRICO COUNTY,110 - JOHNSON,07,Congressional,24,0,1225,0,1249,4465,249,4714
2020,general,HENRICO COUNTY,111 - LAKESIDE,07,Congressional,19,0,1369,35,1388,4132,160,4292
2020,general,HENRICO COUNTY,112 - LONGAN,07,Congressional,19,0,1111,32,1130,2953,77,3030
2020,general,HENRICO COUNTY,113 - MAUDE TREVVETT,07,Congressional,8,0,492,0,500,1305,31,1336
2020,general,HENRICO COUNTY,114 - MONUMENT HILLS,07,Congressional,1,0,500,0,501,1097,23,1120
2020,general,HENRICO COUNTY,115 - STAPLES MILL,07,Congressional,11,0,1045,50,1056,4095,72,4167
2020,general,HENRICO COUNTY,117 - WESTWOOD,07,Congressional,13,0,715,7,728,2255,46,2301
2020,general,HENRICO COUNTY,201 - ADAMS,04,Congressional,10,0,524,25,534,2209,49,2258
2020,general,HENRICO COUNTY,202 - AZALEA,07,Congressional,22,0,1075,3,1097,3899,159,4058
2020,general,HENRICO COUNTY,203 - BELMONT,07,Congressional,15,0,957,0,972,2788,89,2877
2020,general,HENRICO COUNTY,204 - BROOKLAND,07,Congressional,4,0,321,1,325,789,27,816
2020,general,HENRICO COUNTY,205 - CANTERBURY,07,Congressional,11,0,264,0,275,733,6,739
2020,general,HENRICO COUNTY,206 - CENTRAL GARDENS,04,Congressional,8,0,705,14,713,2931,84,3015
2020,general,HENRICO COUNTY,207 - CHAMBERLAYNE,07,Congressional,14,0,804,13,818,2701,42,2743
2020,general,HENRICO COUNTY,208 - FAIRFIELD,04,Congressional,17,0,590,2,607,2917,84,3001
2020,general,HENRICO COUNTY,209 - GLEN LEA,04,Congressional,11,0,563,1,574,1914,48,1962
2020,general,HENRICO COUNTY,210 - GREENWOOD,07,Congressional,6,0,497,0,503,1646,49,1695
2020,general,HENRICO COUNTY,211 - HIGHLAND GARDENS,04,Congressional,5,0,324,2,329,1234,24,1258
2020,general,HENRICO COUNTY,212 - HOLLYBROOK,07,Congressional,3,0,320,4,323,1046,21,1067
2020,general,HENRICO COUNTY,213 - HUNGARY,07,Congressional,17,0,563,7,580,1899,37,1936
2020,general,HENRICO COUNTY,214 - LONGDALE,07,Congressional,11,0,720,3,731,1801,52,1853
2020,general,HENRICO COUNTY,215 - MAPLEWOOD,04,Congressional,2,0,755,0,757,2872,49,2921
2020,general,HENRICO COUNTY,216 - MOODY,07,Congressional,0,0,433,0,433,1100,53,1153
2020,general,HENRICO COUNTY,217 - MOUNTAIN,07,Congressional,8,0,311,0,319,913,21,934
2020,general,HENRICO COUNTY,218 - OAKVIEW,07,Congressional,3,0,78,0,81,261,9,270
2020,general,HENRICO COUNTY,219 - RANDOLPH,07,Congressional,4,0,141,0,145,359,10,369
2020,general,HENRICO COUNTY,220 - RATCLIFFE,04,Congressional,19,0,974,8,993,3854,125,3979
2020,general,HENRICO COUNTY,221 - STRATFORD HALL,07,Congressional,0,0,162,1,162,459,8,467
2020,general,HENRICO COUNTY,222 - WILDER,07,Congressional,7,0,514,2,521,2068,38,2106
2020,general,HENRICO COUNTY,223 - YELLOW TAVERN,07,Congressional,8,0,930,16,938,4025,105,4130
2020,general,HENRICO COUNTY,224 - ESSEX VILLAGE,04,Congressional,10,0,365,12,375,1122,54,1176
2020,general,HENRICO COUNTY,301 - CAUSEWAY,07,Congressional,10,0,857,0,867,2550,59,2609
2020,general,HENRICO COUNTY,302 - CEDARFIELD,07,Congressional,5,0,748,4,753,2722,39,2761
2020,general,HENRICO COUNTY,303 - INNSBROOK,07,Congressional,19,0,1013,9,1032,3236,69,3305
2020,general,HENRICO COUNTY,304 - JACKSON DAVIS,07,Congressional,3,0,669,0,672,1892,48,1940
2020,general,HENRICO COUNTY,305 - NUCKOLS FARM,07,Congressional,6,0,1191,3,1197,3611,54,3665
2020,general,HENRICO COUNTY,306 - POCAHONTAS,07,Congressional,14,0,879,2,893,3071,109,3180
2020,general,HENRICO COUNTY,307 - RIDGE,07,Congressional,3,0,653,0,656,1680,53,1733
2020,general,HENRICO COUNTY,308 - RIVERS EDGE,07,Congressional,5,0,1182,3,1187,3344,60,3404
2020,general,HENRICO COUNTY,309 - SADLER,07,Congressional,14,0,988,8,1002,3550,83,3633
2020,general,HENRICO COUNTY,310 - SHADY GROVE,07,Congressional,17,0,1348,3,1365,3686,88,3774
2020,general,HENRICO COUNTY,311 - SHORT PUMP,07,Congressional,7,0,654,0,661,2170,54,2224
2020,general,HENRICO COUNTY,312 - SPRINGFIELD,07,Congressional,13,0,757,0,770,2221,70,2291
2020,general,HENRICO COUNTY,313 - STONEY RUN,07,Congressional,15,0,1188,0,1203,4088,114,4202
2020,general,HENRICO COUNTY,314 - THREE CHOPT,07,Congressional,14,0,1140,11,1154,3110,78,3188
2020,general,HENRICO COUNTY,315 - TUCKER,07,Congressional,0,0,1109,0,1109,4093,196,4289
2020,general,HENRICO COUNTY,316 - COLONIAL TRAIL,07,Congressional,10,0,690,0,700,2670,134,2804
2020,general,HENRICO COUNTY,401 - QUIOCCASIN,07,Congressional,18,0,988,10,1006,3129,90,3219
2020,general,HENRICO COUNTY,402 - CRESTVIEW,07,Congressional,16,0,1034,0,1050,2714,88,2802
2020,general,HENRICO COUNTY,403 - DERBYSHIRE,07,Congressional,6,0,884,7,890,1978,26,2004
2020,general,HENRICO COUNTY,404 - FREEMAN,07,Congressional,7,0,775,6,782,1883,44,1927
2020,general,HENRICO COUNTY,405 - GAYTON,07,Congressional,8,0,859,23,867,3310,47,3357
2020,general,HENRICO COUNTY,406 - GODWIN,07,Congressional,9,0,708,50,717,2434,51,2485
2020,general,HENRICO COUNTY,407 - LAKEWOOD,07,Congressional,13,0,720,7,733,2337,50,2387
2020,general,HENRICO COUNTY,408 - LAUDERDALE,07,Congressional,19,0,988,13,1007,2785,87,2872
2020,general,HENRICO COUNTY,409 - MAYBEURY,07,Congressional,0,0,998,5,998,2670,58,2728
2020,general,HENRICO COUNTY,410 - MOORELAND,07,Congressional,3,0,705,1,708,1718,29,1747
2020,general,HENRICO COUNTY,411 - PEMBERTON,07,Congressional,13,0,883,16,896,2673,73,2746
2020,general,HENRICO COUNTY,412 - PINCHBECK,07,Congressional,15,0,1141,0,1156,3424,94,3518
2020,general,HENRICO COUNTY,413 - RIDGEFIELD,07,Congressional,24,0,1225,0,1249,3418,63,3481
2020,general,HENRICO COUNTY,414 - ROLLINGWOOD,07,Congressional,7,0,842,0,849,1965,24,1989
2020,general,HENRICO COUNTY,415 - SKIPWITH,07,Congressional,12,0,584,6,596,1674,45,1719
2020,general,HENRICO COUNTY,416 - SPOTTSWOOD,07,Congressional,7,0,506,0,513,1094,17,1111
2020,general,HENRICO COUNTY,417 - TUCKAHOE,07,Congressional,20,0,1029,9,1049,3777,43,3820
2020,general,HENRICO COUNTY,418 - WELBORNE,07,Congressional,22,0,782,0,804,2257,114,2371
2020,general,HENRICO COUNTY,419 - WEST END,07,Congressional,20,0,1011,1,1031,2735,73,2808
2020,general,HENRICO COUNTY,501 - ANTIOCH,04,Congressional,10,0,1036,0,1046,1938,32,1970
2020,general,HENRICO COUNTY,502 - CEDAR FORK,04,Congressional,7,0,416,0,423,1456,24,1480
2020,general,HENRICO COUNTY,503 - CHICKAHOMINY,04,Congressional,6,0,856,15,862,2614,40,2654
2020,general,HENRICO COUNTY,504 - DONAHOE,04,Congressional,11,0,674,1,685,1964,53,2017
2020,general,HENRICO COUNTY,505 - DOREY,04,Congressional,4,0,894,6,898,2888,50,2938
2020,general,HENRICO COUNTY,506 - EANES,04,Congressional,23,0,811,21,834,3268,91,3359
2020,general,HENRICO COUNTY,507 - ELKO,04,Congressional,5,0,420,1,425,740,11,751
2020,general,HENRICO COUNTY,508 - HIGHLAND SPRINGS,04,Congressional,16,0,674,11,690,2527,70,2597
2020,general,HENRICO COUNTY,509 - LABURNUM,04,Congressional,14,0,627,0,641,2527,106,2633
2020,general,HENRICO COUNTY,510 - MEHFOUD,04,Congressional,4,0,682,8,686,2264,43,2307
2020,general,HENRICO COUNTY,511 - MONTROSE,04,Congressional,27,0,894,34,921,4758,115,4873
2020,general,HENRICO COUNTY,512 - NINE MILE,04,Congressional,10,0,520,1,530,1467,38,1505
2020,general,HENRICO COUNTY,513 - PLEASANTS,04,Congressional,18,0,944,10,962,3509,144,3653
2020,general,HENRICO COUNTY,514 - ROLFE,04,Congressional,10,0,806,5,816,3564,90,3654
2020,general,HENRICO COUNTY,515 - SANDSTON,04,Congressional,20,0,1091,0,1111,2274,64,2338
2020,general,HENRICO COUNTY,516 - SULLIVANS,04,Congressional,9,0,907,7,916,3674,96,3770
2020,general,HENRICO COUNTY,517 - TOWN HALL,04,Congressional,1,0,444,0,445,990,19,1009
2020,general,HENRICO COUNTY,518 - WHITLOCKS,04,Congressional,5,0,950,0,955,2248,42,2290
2020,general,HIGHLAND COUNTY,##Central Absentee,00,Local,0,113,371,0,484,0,0,0
2020,general,HIGHLAND COUNTY,##Central Absentee,06,Congressional,0,0,0,0,0,0,0,0
2020,general,HIGHLAND COUNTY,001 - MONTEREY,06,Congressional,2,0,286,3,288,612,8,620
2020,general,HIGHLAND COUNTY,003 - WILSONS MILL,06,Congressional,0,0,87,1,87,140,1,141
2020,general,HIGHLAND COUNTY,005 - BLUE GRASS,06,Congressional,0,0,200,2,200,355,2,357
2020,general,HIGHLAND COUNTY,007 - MILL GAP,06,Congressional,0,0,129,0,129,209,1,210
2020,general,HIGHLAND COUNTY,008 - MCDOWELL,06,Congressional,0,0,268,0,268,396,3,399
2020,general,HIGHLAND COUNTY,010 - HEADWATERS,06,Congressional,0,0,84,2,84,122,2,124
2020,general,HOPEWELL CITY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,HOPEWELL CITY,##Central Absentee,04,Congressional,0,0,0,0,0,0,0,0
2020,general,HOPEWELL CITY,101 - WARD ONE,04,Congressional,3,0,0,0,3,1934,82,2016
2020,general,HOPEWELL CITY,201 - WARD TWO,04,Congressional,4,0,0,0,4,1724,130,1854
2020,general,HOPEWELL CITY,301 - WARD THREE,04,Congressional,10,0,0,0,10,2287,66,2353
2020,general,HOPEWELL CITY,401 - WARD FOUR,04,Congressional,3,0,0,0,3,2894,93,2987
2020,general,HOPEWELL CITY,501 - WARD FIVE,04,Congressional,1,0,0,0,1,1930,76,2006
2020,general,HOPEWELL CITY,601 - WARD SIX,04,Congressional,2,0,0,0,2,2039,141,2180
2020,general,HOPEWELL CITY,701 - WARD SEVEN,04,Congressional,1,0,0,0,1,1729,93,1822
2020,general,JAMES CITY COUNTY,##Central Absentee,00,Local,0,37627,0,0,37627,0,0,0
2020,general,JAMES CITY COUNTY,##Central Absentee,01,Congressional,94,29629,0,0,29723,0,0,0
2020,general,JAMES CITY COUNTY,##Central Absentee,02,Congressional,23,7638,0,0,7661,0,0,0
2020,general,JAMES CITY COUNTY,101 - BERKELEY A,01,Congressional,0,0,699,3,699,3526,86,3612
2020,general,JAMES CITY COUNTY,102 - BERKELEY B,01,Congressional,9,0,648,3,657,2538,63,2601
2020,general,JAMES CITY COUNTY,103 - BERKELEY C,01,Congressional,1,0,754,7,755,5071,120,5191
2020,general,JAMES CITY COUNTY,104- BERKELEY D,02,Congressional,1,0,270,0,271,1300,41,1341
2020,general,JAMES CITY COUNTY,201 - JAMESTOWN A,02,Congressional,4,0,284,2,288,1163,40,1203
2020,general,JAMES CITY COUNTY,202 - JAMESTOWN B,01,Congressional,8,0,583,0,591,4131,163,4294
2020,general,JAMES CITY COUNTY,202 - JAMESTOWN B,02,Congressional,8,0,4,4,12,4131,163,4294
2020,general,JAMES CITY COUNTY,203 - JAMESTOWN C,01,Congressional,0,0,519,3,519,3029,99,3128
2020,general,JAMES CITY COUNTY,204 - JAMESTOWN D,01,Congressional,0,0,473,4,473,3827,78,3905
2020,general,JAMES CITY COUNTY,301 - POWHATAN A,01,Congressional,11,0,595,5,606,4286,84,4370
2020,general,JAMES CITY COUNTY,302 - POWHATAN B,01,Congressional,8,0,324,2,332,1362,26,1388
2020,general,JAMES CITY COUNTY,303 - POWHATAN C,01,Congressional,1,0,581,2,582,1621,19,1640
2020,general,JAMES CITY COUNTY,304 - POWHATAN D,01,Congressional,2,0,782,8,784,3816,176,3992
2020,general,JAMES CITY COUNTY,401 - STONEHOUSE A,01,Congressional,11,0,1381,7,1392,4383,111,4494
2020,general,JAMES CITY COUNTY,402 - STONEHOUSE B,01,Congressional,6,0,1120,7,1126,5826,146,5972
2020,general,JAMES CITY COUNTY,403 - STONEHOUSE C,01,Congressional,3,0,1007,5,1010,3618,62,3680
2020,general,JAMES CITY COUNTY,501 - ROBERTS A,02,Congressional,9,0,634,8,643,1993,88,2081
2020,general,JAMES CITY COUNTY,502 - ROBERTS B,02,Congressional,11,0,663,5,674,3934,76,4010
2020,general,JAMES CITY COUNTY,503 - ROBERTS C,02,Congressional,7,0,243,4,250,805,44,849
2020,general,JAMES CITY COUNTY,504 - ROBERTS D,01,Congressional,2,0,2,0,4,3666,102,3768
2020,general,JAMES CITY COUNTY,504 - ROBERTS D,02,Congressional,2,0,753,8,755,3666,102,3768
2020,general,KING & QUEEN COUNTY,##Central Absentee,00,Local,0,1902,0,47,1902,0,0,0
2020,general,KING & QUEEN COUNTY,##Central Absentee,01,Congressional,0,1902,0,47,1902,0,0,0
2020,general,KING & QUEEN COUNTY,101 - OWENTON,01,Congressional,0,0,507,8,507,1002,25,1027
2020,general,KING & QUEEN COUNTY,201 - CLARKS,01,Congressional,0,0,514,5,514,1049,16,1065
2020,general,KING & QUEEN COUNTY,301 - SHACKLEFORDS,01,Congressional,0,0,447,15,447,1026,29,1055
2020,general,KING & QUEEN COUNTY,401 - COURTHOUSE,01,Congressional,1,0,354,3,355,1111,18,1129
2020,general,KING & QUEEN COUNTY,501 - OLDMILL,01,Congressional,0,0,394,4,394,962,17,979
2020,general,KING GEORGE COUNTY,##Central Absentee,00,Local,0,9807,0,0,9807,0,0,0
2020,general,KING GEORGE COUNTY,##Central Absentee,01,Congressional,0,9807,0,0,9807,0,0,0
2020,general,KING GEORGE COUNTY,101 - COURTHOUSE,01,Congressional,7,0,873,8,880,3413,100,3513
2020,general,KING GEORGE COUNTY,102 - PASSAPATANZY,01,Congressional,6,0,636,57,642,1567,34,1601
2020,general,KING GEORGE COUNTY,201 - MONROE,01,Congressional,6,0,896,18,902,4429,143,4572
2020,general,KING GEORGE COUNTY,301 - DAHLGREN,01,Congressional,7,0,986,95,993,4133,200,4333
2020,general,KING GEORGE COUNTY,401 - SHILOH,01,Congressional,6,0,1026,45,1032,4444,104,4548
2020,general,KING WILLIAM COUNTY,##Central Absentee,00,Local,0,4840,0,0,4840,0,0,0
2020,general,KING WILLIAM COUNTY,##Central Absentee,01,Congressional,7,4840,0,11,4847,0,0,0
2020,general,KING WILLIAM COUNTY,101 - WEST POINT,01,Congressional,15,0,1235,19,1250,2325,98,2423
2020,general,KING WILLIAM COUNTY,201 - SWEET HALL,01,Congressional,1,0,469,2,470,905,9,914
2020,general,KING WILLIAM COUNTY,202 - COURTHOUSE,01,Congressional,7,0,538,2,545,1691,18,1709
2020,general,KING WILLIAM COUNTY,301 - AYLETT,01,Congressional,8,0,1228,14,1236,2595,37,2632
2020,general,KING WILLIAM COUNTY,401 - MANQUIN,01,Congressional,7,0,1210,15,1217,2806,53,2859
2020,general,KING WILLIAM COUNTY,501 - MANGOHICK,01,Congressional,3,0,1164,40,1167,2671,25,2696
2020,general,LEE COUNTY,##Central Absentee,00,Local,0,3025,0,18,3025,0,0,0
2020,general,LEE COUNTY,##Central Absentee,09,Congressional,0,0,0,0,0,0,0,0
2020,general,LEE COUNTY,101 - ELYDALE,09,Congressional,0,0,401,0,401,850,66,916
2020,general,LEE COUNTY,102 - EWING,09,Congressional,0,0,381,1,381,820,52,872
2020,general,LEE COUNTY,103 - ROSE HILL,09,Congressional,0,0,709,17,709,1502,69,1571
2020,general,LEE COUNTY,201 - BLACKWATER,09,Congressional,0,0,175,0,175,274,19,293
2020,general,LEE COUNTY,202 - FLATWOODS,09,Congressional,0,0,527,2,527,1102,33,1135
2020,general,LEE COUNTY,203 - JONESVILLE,09,Congressional,0,0,672,0,672,1770,53,1823
2020,general,LEE COUNTY,301 - BEN HUR,09,Congressional,0,0,760,6,760,1821,64,1885
2020,general,LEE COUNTY,302 - WOODWAY,09,Congressional,0,0,598,2,598,1177,50,1227
2020,general,LEE COUNTY,401 - STICKLEYVILLE,09,Congressional,0,0,370,0,370,650,38,688
2020,general,LEE COUNTY,402 - JASPER,09,Congressional,0,0,269,0,269,489,15,504
2020,general,LEE COUNTY,403 - SEMINARY,09,Congressional,0,0,366,0,366,604,22,626
2020,general,LEE COUNTY,404 - DRYDEN,09,Congressional,0,0,611,0,611,1210,35,1245
2020,general,LEE COUNTY,501 - SAINT CHARLES,09,Congressional,0,0,273,0,273,702,40,742
2020,general,LEE COUNTY,502 - PENNINGTON,09,Congressional,0,0,606,1,606,1374,46,1420
2020,general,LEE COUNTY,503 - ROBBINS CHAPEL,09,Congressional,0,0,106,0,106,190,13,203
2020,general,LEE COUNTY,504 - KEOKEE,09,Congressional,0,0,165,0,165,283,8,291
2020,general,LOUDOUN COUNTY,##Central Absentee,00,Local,0,153809,0,0,153809,0,0,0
2020,general,LOUDOUN COUNTY,##Central Absentee,10,Congressional,0,153809,0,0,153809,0,0,0
2020,general,LOUDOUN COUNTY,107 - LITTLE RIVER,10,Congressional,0,0,707,0,707,3012,62,3074
